"cell","arm","estimate","truth","n_run","n_used","bias","bias_mcse","rel_bias","rmse","coverage","coverage_mcse","width","delta","top_factor","R","cv_control","disp"
"p2","censored","NSEC",1.3,100,100,0.120584552651781,0.0241783001078287,9.27573481936779,0.269100471483327,0.95,0.0217944947177034,1.32940827433619,4,2,3.3,0.0669719164461943,"none"
"p2","deleted","NSEC",1.3,100,100,0.0318941266258403,0.0222031567263928,2.45339435583387,0.223209032089395,0.99,0.0099498743710662,1.32454645355639,4,2,3.3,0.0669719164461943,"none"
"p2","floored","NSEC",1.3,100,100,-0.34861667296765,0.0241412475722003,-26.8166671513577,0.423356549814595,0.86,0.0346987031457949,1.43637636197751,4,2,3.3,0.0669719164461943,"none"
"p2","gamma","NSEC",1.3,100,100,-0.248418033074537,0.0487392874403595,-19.1090794672721,0.544874127699074,0.76,0.0427083130081252,2.8706695625719,4,2,3.3,0.0669719164461943,"none"
"p2","measured","NSEC",1.3,100,100,0.197845786593282,0.0204528906362105,15.2189066610217,0.283825136439704,0.88,0.0324961536185438,1.15338739071885,4,2,3.3,0.0669719164461943,"none"
"p3","beta","NSEC",1.3,100,100,-0.556407881368421,0.0207385205822404,-42.8006062591093,0.593437669689881,0.39,0.0487749935930288,1.13070460928598,4,2,17,0.0282221160540261,"none"
"p3","censored","NSEC",1.3,100,100,0.0372699663122673,0.0154436520880767,2.86692048555902,0.158117623878097,0.97,0.017058722109232,0.855538654088325,4,2,17,0.0282221160540261,"none"
"p3","deleted","NSEC",1.3,100,100,-0.0266545036204429,0.0203312579867212,-2.05034643234176,0.204041926192122,0.99,0.0099498743710662,0.944429446931507,4,2,17,0.0282221160540261,"none"
"p3","floored","NSEC",1.3,100,100,-0.611003582071678,0.00950449844681274,-47.0002755439753,0.618278732358023,0.05,0.0217944947177034,0.717327771479957,4,2,17,0.0282221160540261,"none"
"p3","gamma","NSEC",1.3,100,100,-0.73469562270667,0.0460972426771792,-56.5150479005131,0.866111009331817,0.25,0.0433012701892219,1.00744251499809,4,2,17,0.0282221160540261,"none"
"p3","measured","NSEC",1.3,100,100,0.0881593526368307,0.0120692592820334,6.78148866437159,0.148973509052526,0.75,0.0433012701892219,0.41439257441123,4,2,17,0.0282221160540261,"none"
"p4","beta","NSEC",1.3,100,100,-0.561548330142805,0.0139468080373822,-43.1960253956004,0.578440454217113,0.21,0.0407308237088326,0.893798864504881,4,2,73,0.0186365299331132,"none"
"p4","censored","NSEC",1.3,100,100,0.0276607173105996,0.00901947891578846,2.12774748543074,0.0939088082847387,0.98,0.014,0.460118542077971,4,2,73,0.0186365299331132,"none"
"p4","deleted","NSEC",1.3,100,100,0.0158688133822551,0.0111698826115058,1.22067795248116,0.112266115618596,0.98,0.014,0.539922643447366,4,2,73,0.0186365299331132,"none"
"p4","floored","NSEC",1.3,100,100,-0.687483877073642,0.00332078728318112,-52.8833751595109,0.688277426933384,0,0,0.510791563835086,4,2,73,0.0186365299331132,"none"
"p4","gamma","NSEC",1.3,100,100,-0.903927221819746,0.0310376322271698,-69.5328632169035,0.955224868373621,0.07,0.0255147016443462,0.553666367815114,4,2,73,0.0186365299331132,"none"
"p4","measured","NSEC",1.3,100,100,0.050385100317067,0.00480948999376058,3.87577694746669,0.0694884633588134,0.79,0.0407308237088326,0.254925242422793,4,2,73,0.0186365299331132,"none"
